trade_id,amount,currency
51540,22178,EUR
51541,42929,USD
51542,13132,GBP
51543,29141,GBP
51544,7608,EUR
51545,33242,GBP
51546,5521,GBP
51547,5498,USD
51548,11225,GBP
51549,48128,EUR
51550,49688,EUR
51551,41611,USD
51552,23071,GBP
51553,43127,GBP
51554,7730,EUR
51555,46864,GBP
51556,47911,GBP
51557,34099,USD
51558,4262,EUR
51559,8411,GBP
51560,39694,USD
51561,30036,GBP
51562,11096,GBP
51563,17927,USD
51564,40638,GBP
51565,21089,GBP
51566,14442,USD
51567,15472,GBP
51568,27051,GBP
51569,9229,EUR
51570,26504,GBP
51571,28062,GBP
51572,42530,EUR
51573,46483,GBP
51574,4473,GBP
51575,2246,EUR
51576,3841,GBP
51577,23505,USD
51578,33411,USD
51579,17656,GBP
51580,47857,GBP
51581,20918,GBP
51582,14890,GBP
51583,2211,EUR
51584,38792,EUR
51585,12910,GBP
51586,25731,USD
51587,20818,GBP
51588,5694,GBP
51589,15684,EUR
51590,46383,USD
51591,23728,USD
51592,17436,USD
51593,18314,EUR
51594,47291,EUR
51595,38437,USD
51596,13063,EUR
51597,44877,EUR
51598,30479,USD
51599,3648,EUR
51600,1299,EUR
51601,45189,USD
51602,3048,USD
51603,34076,GBP
51604,17826,EUR
51605,35513,GBP
51606,31154,EUR
51607,41699,EUR
51608,18217,EUR
51609,45158,EUR
51610,43676,GBP
51611,27597,GBP
51612,45225,EUR
51613,1383,GBP
51614,32071,GBP
51615,15025,USD
51616,2609,USD
51617,21364,EUR
51618,2756,EUR
51619,16968,USD
51620,6495,GBP
51621,25005,EUR
51622,48921,GBP
51623,46360,EUR
51624,45887,USD
51625,21170,EUR
51626,13248,EUR
51627,36645,EUR
51628,26240,GBP
51629,37706,GBP
51630,19988,GBP
51631,3481,EUR
51632,20483,GBP
51633,16979,EUR
51634,7918,EUR
51635,44087,EUR
51636,41898,USD
51637,18686,GBP
51638,49904,EUR
51639,786,GBP
51640,48725,GBP
51641,21312,USD
51642,43396,GBP
51643,44830,GBP
51644,15248,GBP
51645,48558,USD
51646,17170,EUR
51647,2836,USD
51648,35845,USD
51649,18655,EUR
51650,10732,USD
51651,26059,GBP
51652,24454,EUR
51653,17973,USD
51654,42745,USD
51655,49010,USD
51656,28949,GBP
51657,6112,USD
51658,42648,EUR
51659,42640,GBP
51660,3028,GBP
51661,30182,GBP
51662,24541,GBP
51663,8971,GBP
51664,14075,EUR
51665,13757,EUR
51666,25700,EUR
51667,46969,USD
51668,14720,EUR
51669,11995,EUR
51670,45578,GBP
51671,6526,USD
51672,42802,USD
51673,32597,USD
51674,28589,GBP
51675,35558,GBP
51676,28636,EUR
51677,4646,USD
51678,9985,EUR
51679,8635,USD
51680,44901,EUR
51681,6271,GBP
51682,25294,USD
51683,24878,USD
51684,1646,GBP
51685,47756,GBP
51686,40223,USD
51687,18627,EUR
51688,8185,GBP
51689,13891,GBP
51690,27004,GBP
51691,10065,GBP
51692,40103,EUR
51693,20195,USD
51694,45428,GBP
51695,1264,EUR
51696,34686,EUR
51697,36777,GBP
51698,8308,GBP
51699,9400,EUR
51700,20964,USD
51701,47654,EUR
51702,28619,GBP
51703,26738,GBP
51704,25025,USD
51705,14601,USD
51706,7178,USD
51707,5440,EUR
51708,21036,USD
51709,29235,GBP
51710,33535,USD
51711,31782,GBP
51712,498,EUR
51713,36294,USD
51714,35752,GBP
51715,30724,GBP
51716,13485,EUR
51717,1854,USD
51718,34396,GBP
51719,5211,EUR
51720,2376,EUR
51721,1763,GBP
51722,38227,USD
51723,33263,EUR
51724,20617,GBP
51725,5218,GBP
51726,38622,USD
51727,7712,GBP
51728,39421,USD
51729,7319,GBP
51730,1228,GBP
51731,48198,EUR
51732,36730,GBP
51733,6869,EUR
51734,44549,USD
51735,6220,GBP
51736,3850,EUR
51737,179,USD
51738,34788,EUR
51739,10943,GBP
51740,49543,EUR
51741,48139,USD
51742,18355,GBP
51743,9348,EUR
51744,49342,GBP
51745,43628,EUR
51746,3897,USD
51747,15136,GBP
51748,3117,USD
51749,9475,GBP
51750,8210,USD
51751,2080,USD
51752,13354,GBP
51753,12864,EUR
51754,46911,USD
51755,47012,GBP
51756,16415,USD
51757,20936,USD
51758,38318,USD
51759,36207,EUR
51760,35709,USD
51761,9277,EUR
51762,17929,GBP
51763,12088,EUR
51764,20157,GBP
51765,2277,EUR
51766,31307,EUR
51767,13156,USD
51768,20334,USD
51769,10336,GBP
51770,16920,GBP
51771,20258,EUR
51772,21682,USD
51773,27967,GBP
51774,18959,EUR
51775,45262,EUR
51776,28773,EUR
51777,18529,USD
51778,24288,USD
51779,36822,USD
51780,6113,GBP
51781,11609,GBP
51782,45887,GBP
51783,38096,USD
51784,36681,USD
51785,18649,EUR
51786,24315,USD
51787,35751,USD
51788,29015,USD
51789,45277,GBP
51790,41242,EUR
51791,48723,USD
51792,48554,GBP
51793,10042,USD
51794,30471,USD
51795,45359,GBP
51796,34580,EUR
51797,30256,GBP
51798,19686,EUR
51799,40422,USD
51800,41941,EUR
51801,22965,GBP
51802,29407,EUR
51803,15461,EUR
51804,11121,USD
51805,40478,GBP
51806,34488,USD
51807,30477,GBP
51808,1345,USD
51809,21106,EUR
51810,45972,GBP
51811,8758,EUR
51812,17009,GBP
51813,20533,USD
51814,35752,USD
51815,34406,EUR
51816,39194,EUR
51817,14260,USD
51818,24332,EUR
51819,13631,USD
51820,4095,USD
51821,35666,GBP
51822,18810,GBP
51823,45707,USD
51824,16835,GBP
51825,4782,GBP
51826,40426,USD
51827,34006,EUR
51828,22763,EUR
51829,6920,USD
51830,30881,USD
51831,25763,GBP
51832,25237,EUR
51833,24777,USD
51834,29445,USD
51835,5936,EUR
51836,39765,USD
51837,14793,USD
51838,21014,EUR
51839,17847,EUR
51840,9146,GBP
51841,12561,EUR
51842,38498,USD
51843,7674,GBP
51844,16159,GBP
51845,27463,USD
51846,24522,EUR
51847,22273,EUR
51848,2411,GBP
51849,10302,USD
51850,19402,EUR
51851,43063,USD
51852,31522,GBP
51853,3837,USD
51854,30723,USD
51855,5736,EUR
51856,46088,USD
51857,30991,EUR
51858,19374,EUR
51859,49529,USD
51860,1305,USD
51861,5649,USD
51862,1334,GBP
51863,35433,EUR
51864,41965,EUR
51865,39922,EUR
51866,4026,EUR
51867,39282,EUR
51868,23462,EUR
51869,48721,USD
51870,13821,EUR
51871,20417,GBP
51872,14730,GBP
51873,674,GBP
51874,22491,GBP
51875,1917,GBP
51876,31236,EUR
51877,24757,GBP
51878,47934,EUR
51879,47394,USD
51880,36786,GBP
51881,1296,USD
51882,27240,USD
51883,34242,EUR
51884,47633,USD
51885,46798,USD
51886,11188,USD
51887,24428,GBP
51888,44327,USD
51889,49664,GBP
51890,29909,GBP
51891,29732,GBP
51892,5322,EUR
51893,38838,USD
51894,20019,USD
51895,13126,EUR
51896,48863,EUR
51897,24284,EUR
51898,24001,EUR
51899,27525,USD
51900,39356,USD
51901,10414,USD
51902,7327,EUR
51903,34212,GBP
51904,22869,GBP
51905,34904,GBP
51906,5074,GBP
51907,1893,USD
51908,42310,USD
51909,38186,EUR
51910,32889,EUR
51911,9684,USD
51912,32713,GBP
51913,21710,GBP
51914,12250,EUR
51915,43459,GBP
51916,40784,USD
51917,14835,EUR
51918,46940,GBP
51919,9633,USD
51920,35844,GBP
51921,39267,GBP
51922,43043,USD
51923,34772,GBP
51924,560,USD
51925,20850,EUR
51926,30334,USD
51927,24631,GBP
51928,25491,USD
51929,45246,USD
51930,48414,GBP
51931,14678,GBP
51932,12534,USD
51933,9877,USD
51934,14834,USD
51935,25719,USD
51936,17331,GBP
51937,15078,EUR
51938,29599,USD
51939,39444,GBP
51940,3457,GBP
51941,27326,USD
51942,36124,GBP
51943,5354,USD
51944,30326,USD
51945,33544,EUR
51946,10164,USD
51947,36708,GBP
51948,28837,EUR
51949,5970,USD
51950,27033,GBP
51951,12237,EUR
51952,24175,USD
51953,4167,GBP
51954,29341,EUR
51955,31101,USD
51956,11973,GBP
51957,45714,USD
51958,15135,EUR
51959,18937,GBP
51960,49697,USD
51961,10724,USD
51962,3139,EUR
51963,29361,USD
51964,14682,USD
51965,41979,EUR
51966,13679,EUR
51967,9002,USD
51968,20661,USD
51969,24208,GBP
51970,39906,EUR
51971,44904,EUR
51972,4717,USD
51973,34410,GBP
51974,15567,EUR
51975,40517,USD
51976,41953,EUR
51977,43024,EUR
51978,23997,GBP
51979,4852,USD
51980,34503,USD
51981,45055,EUR
51982,27704,GBP
51983,36260,USD
51984,6913,USD
51985,36440,USD
51986,47911,USD
51987,32571,USD
51988,27534,USD
51989,8348,USD
51990,16617,USD
51991,34635,USD
51992,24343,EUR
51993,37068,USD
51994,5840,GBP
51995,18535,USD
51996,30414,EUR
51997,2123,GBP
51998,35284,GBP
51999,40512,GBP
52000,40176,USD
52001,2108,GBP
52002,24296,USD
52003,39008,GBP
52004,23255,EUR
52005,43084,EUR
52006,9154,EUR
52007,23611,USD
52008,35817,USD
52009,4040,USD
52010,7714,GBP
52011,21064,GBP
52012,7841,EUR
52013,10894,EUR
52014,39895,GBP
52015,40852,USD
52016,10833,GBP
52017,49483,USD
52018,11311,GBP
52019,1782,USD
52020,33562,USD
52021,28248,USD
52022,16413,EUR
52023,9571,USD
52024,12461,GBP
52025,5639,EUR
52026,47065,EUR
52027,35093,USD
52028,48766,EUR
52029,16776,GBP
52030,33163,EUR
52031,9915,USD
52032,22922,EUR
52033,28166,USD
52034,31710,EUR
52035,31074,EUR
52036,28430,GBP
52037,2797,EUR
52038,20144,USD
52039,21645,USD
52040,12509,EUR
52041,36415,GBP
52042,12320,EUR
52043,23906,GBP
52044,26376,GBP
52045,27123,USD
52046,5315,USD
52047,29537,EUR
52048,42246,USD
52049,28681,USD
52050,11589,USD
52051,43833,GBP
52052,31712,GBP
52053,12520,USD
52054,31706,GBP
52055,47633,GBP
52056,5180,EUR
52057,13150,USD
52058,39720,GBP
52059,17228,USD
52060,37694,GBP
52061,43452,GBP
52062,34974,USD
52063,47174,GBP
52064,48263,GBP
52065,37068,EUR
52066,41687,USD
52067,19360,USD
52068,37492,USD
52069,3087,GBP
52070,39204,GBP
52071,10559,USD
52072,11636,USD
52073,43584,EUR
52074,45848,GBP
52075,43020,EUR
52076,14833,USD
52077,17685,USD
52078,34411,USD
52079,8304,EUR
52080,9290,USD
52081,17540,USD
52082,48258,EUR
52083,22653,USD
52084,33699,USD
52085,15408,USD
52086,17493,EUR
52087,25281,USD
52088,7235,USD
52089,42964,USD
52090,34529,GBP
52091,10769,GBP
52092,33322,USD
52093,7497,EUR
52094,25940,EUR
52095,9897,EUR
52096,25729,USD
52097,47597,USD
52098,33290,USD
52099,42699,EUR
52100,39978,GBP
52101,14109,USD
52102,12223,USD
52103,37565,GBP
52104,6734,GBP
52105,38228,GBP
52106,24676,EUR
52107,38120,GBP
52108,15950,EUR
52109,37395,USD
52110,9369,EUR
52111,28065,EUR
52112,1533,EUR
52113,29967,GBP
52114,49406,EUR
52115,10637,USD
52116,6973,EUR
52117,12772,GBP
52118,17659,GBP
52119,33654,EUR
52120,22179,EUR
52121,31100,USD
52122,6862,GBP
52123,36131,EUR
52124,817,USD
52125,8543,EUR
52126,42700,EUR
52127,2348,GBP
52128,20140,EUR
52129,506,GBP
52130,46178,USD
52131,25453,EUR
52132,40199,EUR
52133,32202,EUR
52134,1772,USD
52135,13487,EUR
52136,4649,EUR
52137,15439,USD
52138,25245,GBP
52139,25232,USD
52140,44914,EUR
52141,27518,GBP
52142,14579,EUR
52143,14434,USD
52144,30507,EUR
52145,49629,EUR
52146,33288,GBP
52147,49209,EUR
52148,31248,USD
52149,10764,EUR
52150,41835,USD
52151,15704,GBP
52152,22024,USD
52153,14254,GBP
52154,17659,EUR
52155,9343,USD
52156,16794,GBP
52157,3008,USD
52158,36250,USD
52159,44137,GBP
52160,4159,GBP
52161,47478,USD
52162,22547,GBP
52163,12544,USD
52164,35053,EUR
52165,46129,USD
52166,46341,GBP
52167,20779,GBP
52168,14236,USD
52169,19746,USD
52170,25893,EUR
52171,4475,EUR
52172,43168,USD
52173,965,EUR
52174,4347,EUR
52175,228,EUR
52176,44617,GBP
52177,6951,GBP
52178,40524,GBP
52179,16788,USD
52180,10095,GBP
52181,34774,GBP
52182,8062,EUR
52183,11881,GBP
52184,18960,USD
52185,4605,GBP
52186,44609,GBP
52187,37815,USD
52188,16120,GBP
52189,20574,GBP
52190,16951,USD
52191,43710,GBP
52192,45740,USD
52193,18244,EUR
52194,4830,EUR
52195,20537,GBP
52196,48311,USD
52197,26928,GBP
52198,42065,USD
52199,41575,EUR
52200,31929,USD
52201,29579,USD
52202,41756,GBP
52203,40017,GBP
52204,38404,GBP
52205,20796,USD
52206,25211,USD
52207,23938,EUR
52208,39654,USD
52209,3712,GBP
52210,27954,EUR
52211,10116,USD
52212,38812,USD
52213,14905,GBP
52214,3275,GBP
52215,5187,EUR
52216,15284,EUR
52217,7734,USD
52218,12600,GBP
52219,20627,USD
52220,32276,EUR
52221,707,USD
52222,23749,EUR
52223,44808,GBP
52224,47480,GBP
52225,49492,USD
52226,22141,USD
52227,35166,GBP
52228,28623,GBP
52229,43874,USD
52230,47220,USD
52231,4113,USD
52232,19914,USD
52233,24626,EUR
52234,43851,USD
52235,25788,USD
52236,40487,USD
52237,10646,GBP
52238,32980,USD
52239,44064,EUR
52240,33793,GBP
52241,34951,EUR
52242,43528,EUR
52243,13081,EUR
52244,15859,EUR
52245,40843,GBP
52246,30268,EUR
52247,27647,USD
52248,10592,EUR
52249,16520,EUR
52250,17179,USD
52251,34846,USD
52252,24719,GBP
52253,49951,EUR
52254,4593,GBP
52255,9046,EUR
52256,39750,GBP
52257,14733,GBP
52258,31715,USD
52259,18387,USD
52260,42785,USD
52261,33819,USD
52262,28811,USD
52263,41693,USD
52264,7068,EUR
52265,28975,EUR
52266,48861,USD
52267,6490,EUR
52268,26463,GBP
52269,5306,EUR
52270,44283,USD
52271,3779,GBP
52272,18841,USD
52273,32809,USD
52274,9722,GBP
52275,5015,USD
52276,19964,GBP
52277,11943,GBP
52278,10930,USD
52279,40554,EUR
52280,1754,USD
52281,23109,EUR
52282,49733,USD
52283,19608,GBP
52284,46981,USD
52285,28691,USD
52286,49562,EUR
52287,988,GBP
52288,35399,GBP
52289,467,GBP
52290,1382,USD
52291,35508,USD
52292,46013,EUR
52293,1721,EUR
52294,22613,EUR
52295,18425,EUR
52296,13548,GBP
52297,12900,EUR
52298,12268,EUR
52299,2160,EUR
52300,4958,USD
52301,8628,USD
52302,26651,USD
52303,12382,USD
52304,34581,GBP
52305,35013,GBP
52306,24906,GBP
52307,37423,USD
52308,19484,EUR
52309,1724,USD
52310,14286,GBP
52311,35911,USD
52312,14843,EUR
52313,44594,USD
52314,41408,USD
52315,26339,GBP
52316,20538,USD
52317,19088,USD
52318,16288,EUR
52319,21102,EUR
52320,20204,USD
52321,28323,GBP
52322,47860,EUR
52323,26384,EUR
52324,28308,GBP
52325,43956,USD
52326,2592,GBP
52327,27165,GBP
52328,4423,GBP
52329,5938,USD
52330,32581,EUR
52331,3634,EUR
52332,25328,GBP
52333,11711,USD
52334,4754,USD
52335,46710,EUR
52336,28083,GBP
52337,41261,USD
52338,24646,USD
52339,25063,GBP
52340,12714,EUR
52341,23835,USD
52342,38629,GBP
52343,21512,GBP
52344,14994,EUR
52345,5478,GBP
52346,26224,USD
52347,18573,EUR
52348,10326,EUR
52349,12900,EUR
52350,49158,GBP
52351,35513,EUR
52352,32056,GBP
52353,27535,EUR
52354,44615,GBP
52355,27685,GBP
52356,1548,USD
52357,18831,USD
52358,48582,EUR
52359,18132,USD
52360,16228,USD
52361,16530,USD
52362,3775,GBP
52363,19135,USD
52364,18864,USD
52365,1419,EUR
52366,10991,USD
52367,35867,GBP
52368,12987,USD
52369,47785,EUR
52370,21543,USD
52371,45289,USD
52372,23389,GBP
52373,47118,USD
52374,8673,GBP
52375,47506,USD
52376,45990,GBP
52377,45513,USD
52378,40572,GBP
52379,6957,GBP
52380,31203,USD
52381,48605,GBP
52382,38389,USD
52383,39459,EUR
52384,25046,USD
52385,45583,USD
52386,17075,EUR
52387,6276,EUR
52388,37480,USD
52389,6673,GBP
52390,600,USD
52391,22480,USD
52392,9292,EUR
52393,17984,GBP
52394,20623,EUR
52395,37480,GBP
52396,23159,GBP
52397,40199,USD
52398,43378,EUR
52399,45992,USD
52400,42025,GBP
52401,42575,USD
52402,24636,USD
52403,1005,GBP
52404,48559,EUR
52405,23416,USD
52406,28005,GBP
52407,16217,USD
52408,19539,EUR
52409,34998,GBP
52410,15885,USD
52411,46965,EUR
52412,42945,EUR
52413,33533,EUR
52414,11164,GBP
52415,29230,EUR
52416,6796,EUR
52417,47131,USD
52418,14818,GBP
52419,42077,EUR
52420,28666,EUR
52421,28795,USD
52422,2702,USD
52423,3552,USD
52424,34161,EUR
52425,38593,GBP
52426,4324,USD
52427,36493,EUR
52428,41523,EUR
52429,14591,GBP
52430,34276,GBP
52431,9289,USD
52432,41210,EUR
52433,8893,EUR
52434,32109,USD
52435,10985,USD
52436,9180,USD
52437,42394,GBP
52438,31905,EUR
52439,27550,EUR
52440,567,EUR
52441,27135,GBP
52442,11475,GBP
52443,37281,USD
52444,5056,EUR
52445,17757,USD
52446,30948,EUR
52447,24962,GBP
52448,1699,USD
52449,48943,GBP
52450,33313,EUR
52451,17081,EUR
52452,10651,GBP
52453,10450,EUR
52454,373,EUR
52455,28811,GBP
52456,15261,EUR
52457,29434,EUR
52458,8077,USD
52459,495,EUR
52460,17725,USD
52461,28651,EUR
52462,38852,EUR
52463,3959,EUR
52464,26874,USD
52465,37534,EUR
52466,44662,USD
52467,21272,GBP
52468,30458,EUR
52469,795,GBP
52470,45446,EUR
52471,18306,GBP
52472,16090,USD
52473,14941,USD
52474,47822,GBP
52475,40856,EUR
52476,2598,GBP
52477,10965,EUR
52478,41090,USD
52479,25916,EUR
52480,8960,EUR
52481,41197,EUR
52482,2050,GBP
52483,24764,EUR
52484,22476,EUR
52485,31939,EUR
52486,45665,USD
52487,2398,EUR
52488,33386,GBP
52489,46384,GBP
52490,2998,USD
52491,38120,EUR
52492,43129,GBP
52493,45994,USD
52494,38313,GBP
52495,27081,USD
52496,35916,USD
52497,26362,GBP
52498,27619,GBP
52499,40249,EUR
52500,38563,USD
52501,27957,GBP
52502,37685,EUR
52503,45559,EUR
52504,4142,USD
52505,47550,USD
52506,314,GBP
52507,5465,EUR
52508,48581,GBP
52509,48827,USD
52510,22082,EUR
52511,4015,GBP
52512,22178,GBP
52513,10502,EUR
52514,297,EUR
52515,6169,USD
52516,38175,EUR
52517,35666,USD
52518,39713,USD
52519,8967,GBP
52520,36599,USD
52521,18549,USD
52522,33855,GBP
52523,20979,USD
52524,39661,GBP
52525,6881,USD
52526,12976,EUR
52527,15374,GBP
52528,27455,GBP
52529,47836,GBP
52530,21964,USD
52531,16568,GBP
52532,41483,EUR
52533,46192,GBP
52534,27589,USD
52535,9619,EUR
52536,19910,USD
52537,6631,EUR
52538,39957,EUR
52539,29079,EUR
52540,43286,USD
52541,10539,EUR
52542,8914,USD
52543,18830,GBP
52544,17579,EUR
52545,4558,GBP
52546,24957,EUR
52547,45908,USD
52548,39255,EUR
52549,35048,USD
52550,12885,EUR
52551,26719,GBP
52552,255,EUR
52553,7341,EUR
52554,28879,EUR
52555,31710,EUR
52556,38770,EUR
52557,43790,USD
52558,4986,EUR
52559,10360,GBP
52560,43622,EUR
52561,42071,USD
52562,3802,USD
52563,12088,USD
52564,14530,EUR
52565,14422,USD
52566,27972,USD
52567,43040,USD
52568,17048,USD
52569,8217,GBP
52570,7632,USD
52571,10367,USD
52572,48161,USD
52573,15891,GBP
52574,10192,USD
52575,35843,EUR
52576,27320,EUR
52577,8835,USD
52578,28921,EUR
52579,6403,EUR
52580,31585,GBP
52581,27478,EUR
52582,530,GBP
52583,2128,USD
52584,47603,USD
52585,19807,GBP
52586,6196,USD
52587,30229,USD
52588,33561,USD
52589,13844,GBP
52590,37198,GBP
52591,23976,USD
52592,461,GBP
52593,33875,GBP
52594,38803,USD
52595,15473,USD
52596,984,GBP
52597,8108,USD
52598,35174,GBP
52599,7638,USD
52600,14347,GBP
52601,26357,USD
52602,26663,GBP
52603,29526,GBP
52604,22937,EUR
52605,39974,GBP
52606,16104,USD
52607,30409,USD
52608,23556,GBP
52609,9675,EUR
52610,43699,EUR
52611,4486,GBP
52612,35677,EUR
52613,17108,USD
52614,49940,GBP
52615,24086,EUR
52616,1264,USD
52617,1958,EUR
52618,1570,USD
52619,43358,USD
52620,20169,USD
52621,20529,GBP
52622,8416,GBP
52623,2381,GBP
52624,14609,EUR
52625,25021,GBP
52626,21964,GBP
52627,40160,GBP
52628,1043,EUR
52629,186,EUR
52630,33822,USD
52631,24682,GBP
52632,18315,EUR
52633,29509,EUR
52634,27564,USD
52635,27327,GBP
52636,39608,USD
52637,37609,GBP
52638,20254,GBP
52639,39003,GBP
52640,27293,EUR
52641,46370,EUR
52642,34005,USD
52643,11425,EUR
52644,10689,USD
52645,3261,GBP
52646,34646,USD
52647,24860,EUR
52648,46614,EUR
52649,42979,GBP
52650,25536,USD
52651,28414,GBP
52652,21218,USD
52653,26421,USD
52654,1247,GBP
52655,22350,GBP
52656,13658,USD
52657,23811,GBP
52658,23693,USD
52659,37469,USD
52660,18289,USD
52661,10749,EUR
52662,457,GBP
52663,49383,EUR
52664,9409,GBP
52665,23556,USD
52666,28374,EUR
52667,6880,EUR
52668,31357,USD
52669,29193,USD
52670,48651,USD
52671,43688,USD
52672,14921,USD
52673,42545,USD
52674,22625,EUR
52675,9607,USD
52676,19374,USD
52677,34288,GBP
52678,14920,EUR
52679,45046,USD
52680,27403,USD
52681,8600,GBP
52682,7070,USD
52683,17140,GBP
52684,8188,EUR
52685,28590,USD
52686,1942,GBP
52687,26705,GBP
52688,40458,EUR
52689,19972,EUR
52690,31578,EUR
52691,1595,EUR
52692,268,EUR
52693,32286,EUR
52694,43926,GBP
52695,47323,USD
52696,44090,USD
52697,39504,EUR
52698,27188,GBP
52699,6910,USD
52700,2080,USD
52701,44556,GBP
52702,11472,USD
52703,8147,USD
52704,18711,EUR
52705,47805,EUR
52706,45462,EUR
52707,3704,GBP
52708,28764,GBP
52709,38228,GBP
52710,3420,GBP
52711,9503,USD
52712,31413,USD
52713,44004,EUR
52714,40714,USD
52715,35249,EUR
52716,19049,USD
52717,29035,EUR
52718,9655,EUR
52719,17360,EUR
52720,14897,GBP
52721,6866,USD
52722,14307,USD
52723,41698,GBP
52724,3325,GBP
52725,44715,EUR
52726,44909,GBP
52727,3140,USD
52728,439,GBP
52729,42142,USD
52730,41001,EUR
52731,13830,USD
52732,45556,GBP
52733,19382,EUR
52734,34858,GBP
52735,7077,USD
52736,40625,GBP
52737,21505,USD
52738,37972,EUR
52739,6354,GBP
52740,45295,GBP
52741,13543,GBP
52742,35227,EUR
52743,27282,GBP
52744,31408,EUR
52745,24982,USD
52746,12641,GBP
52747,1678,GBP
52748,31153,USD
52749,14528,GBP
52750,29589,USD
52751,46528,USD
52752,4333,GBP
52753,21945,USD
52754,16751,USD
52755,42449,USD
52756,44605,GBP
52757,21062,EUR
52758,12018,GBP
52759,37333,USD
52760,9552,GBP
52761,28872,EUR
52762,14174,USD
52763,10816,GBP
52764,378,GBP
52765,36283,GBP
52766,35266,EUR
52767,45454,GBP
52768,37630,GBP
52769,32791,GBP
52770,21380,GBP
52771,120,EUR
52772,10584,GBP
52773,28980,GBP
52774,15138,EUR
52775,11600,GBP
52776,45460,GBP
52777,30630,USD
52778,5270,USD
52779,14004,EUR
52780,26574,USD
52781,26108,USD
52782,38243,GBP
52783,22422,USD
52784,5151,EUR
52785,8804,EUR
52786,11902,GBP
52787,9388,USD
52788,21753,GBP
52789,20891,EUR
52790,8327,GBP
52791,19318,GBP
52792,31694,EUR
52793,37591,USD
52794,33939,GBP
52795,36717,EUR
52796,1378,USD
52797,35467,EUR
52798,37856,GBP
52799,730,EUR
52800,30637,GBP
52801,8349,EUR
52802,46544,USD
52803,30476,GBP
52804,6737,EUR
52805,133,EUR
52806,9161,USD
52807,35836,EUR
52808,26837,GBP
52809,4119,EUR
52810,44375,GBP
52811,45702,USD
52812,20450,GBP
52813,30919,USD
52814,31001,USD
52815,17765,EUR
52816,43945,GBP
52817,30919,GBP
52818,20359,GBP
52819,12939,USD
52820,40752,GBP
52821,44325,EUR
52822,9294,GBP
52823,2461,GBP
52824,13932,GBP
52825,22866,USD
52826,2374,EUR
52827,33848,EUR
52828,43995,GBP
52829,18125,GBP
52830,11874,EUR
52831,20023,EUR
52832,7246,USD
52833,6666,GBP
52834,8027,EUR
52835,33979,EUR
52836,14485,USD
52837,1533,EUR
52838,39627,USD
52839,7623,USD
52840,41340,EUR
52841,24014,GBP
52842,23404,EUR
52843,3530,EUR
52844,42995,GBP
52845,49625,USD
52846,26133,GBP
52847,4273,EUR
52848,33575,USD
52849,44499,GBP
52850,27125,GBP
52851,185,USD
52852,33951,GBP
52853,20641,USD
52854,39106,EUR
52855,11136,USD
52856,13134,EUR
52857,41436,USD
52858,14457,USD
52859,8979,EUR
52860,5696,USD
52861,46288,EUR
52862,11210,EUR
52863,48764,EUR
52864,43041,EUR
52865,39753,USD
52866,7600,EUR
52867,38549,GBP
52868,18318,EUR
52869,18951,EUR
52870,286,USD
52871,43564,USD
52872,7571,GBP
52873,40159,GBP
52874,31813,USD
52875,8497,GBP
52876,29061,EUR
52877,43488,EUR
52878,21848,EUR
52879,4469,USD
52880,13938,EUR
52881,41774,USD
52882,12448,GBP
52883,35509,EUR
52884,39209,USD
52885,28156,GBP
52886,17514,EUR
52887,22040,EUR
52888,16313,USD
52889,5874,USD
52890,16247,USD
52891,46757,USD
52892,19727,USD
52893,8790,EUR
52894,27021,EUR
52895,45962,EUR
52896,35344,EUR
52897,43599,USD
52898,8773,GBP
52899,6183,USD
52900,27369,GBP
52901,912,GBP
52902,47309,GBP
52903,17690,EUR
52904,37074,GBP
52905,33794,GBP
52906,33156,EUR
52907,24300,USD
52908,4246,EUR
52909,7892,EUR
52910,21579,EUR
52911,21314,USD
52912,10900,GBP
52913,31549,EUR
52914,12300,EUR
52915,2493,GBP
52916,39149,GBP
52917,702,EUR
52918,6454,GBP
52919,10850,GBP
52920,44106,EUR
52921,8225,USD
52922,13228,USD
52923,7365,EUR
52924,39792,EUR
52925,23515,EUR
52926,32129,EUR
52927,20181,USD
52928,19310,GBP
52929,3556,EUR
52930,23587,EUR
52931,30343,GBP
52932,35162,EUR
52933,14518,USD
52934,18848,USD
52935,12371,EUR
52936,3087,EUR
52937,34694,USD
52938,2992,GBP
52939,22024,EUR
52940,18818,GBP
52941,45793,USD
52942,37625,GBP
52943,26808,GBP
52944,45978,EUR
52945,26585,EUR
52946,9976,EUR
